date,BTC,ETH,SOL,BNB,XRP,USDC,DAI,SP500,NASDAQ,GOLD,DXY
2023-12-19,42275.99,2177.91,73,252.9,0.6047,1.0002,0.99996,4768.36,15003.2232,189.13,102.167
2023-12-20,43668.93,2202.17,82.21,260.3,0.6171,0.9999,0.99828,4698.34,14777.9426,188.1,102.408
2023-12-21,43861.8,2239.61,93.84,272.1,0.6241,0.9999,0.99965,4746.76,14963.8663,189.43,101.843
2023-12-22,43969.04,2324.54,97.9,271.1,0.6244,0.9993,0.99903,4754.64,14992.9726,190.27,101.698
2023-12-23,43702.16,2308.2,107.88,271,0.6195,0.9997,0.99941,,,,
2023-12-24,42991.5,2264.05,112.45,264.5,0.6121,0.9995,0.99933,,,,
2023-12-25,43576.13,2271.35,120.91,266.9,0.6462,0.9998,0.99952,,,,
2023-12-26,42508.93,2230.88,112.49,297.7,0.6219,1.0001,0.99939,4774.74,15074.573,191.72,101.466
2023-12-27,43428.85,2378.35,106.91,324.1,0.634,0.9993,0.99836,4781.59,15099.1763,192.59,100.986
2023-12-28,42563.76,2344.15,101.8,322.6,0.6346,0.9996,0.99944,4783.36,15095.1363,191.47,101.229
2023-12-29,42066.95,2299.2,106.17,313.7,0.623,0.9998,0.99978,4769.82,15011.3524,191.17,101.333
2023-12-30,42140.28,2291.68,101.9,317.1,0.6207,1,0.99978,,,,
2023-12-31,42283.58,2281.87,101.72,311.8,0.6156,1.0003,1.00011,,,,
2024-01-01,44179.55,2352.04,109.91,313.5,0.6294,0.9999,0.99964,,,,
2024-01-02,44946.91,2355.34,106.73,312.2,0.6246,0.9997,0.99952,4742.82,14765.9396,190.72,102.2
2024-01-03,42845.23,2209.72,98.52,315.8,0.5823,0.9995,0.99933,4704.82,14592.2106,189.13,102.494
2024-01-04,44151.1,2267.11,104.91,323.7,0.5868,0.9991,0.99859,4688.69,14510.3,189.32,102.422
2024-01-05,44145.11,2268.78,99.94,317.5,0.5757,0.9993,0.99924,4697.23,14524.0732,189.35,102.412
2024-01-06,43968.32,2240.78,93.77,307.5,0.5679,0.9995,0.99955,,,,
2024-01-07,43929.02,2221.42,89.44,302.4,0.5515,0.9994,0.99945,,,,102.209
2024-01-08,46951.04,2330.44,97.88,303.7,0.5776,0.9992,0.99821,4763.55,14843.7683,187.87,
2024-01-09,46110,2344.29,99.36,301.1,0.5669,0.9998,0.99961,4756.51,14857.7095,187.93,102.57
2024-01-10,46653.99,2584.38,102,305.8,0.6008,0.9997,0.99798,4783.46,14969.6496,187.5,102.362
2024-01-11,46339.16,2618.01,99.9,308.2,0.6019,1,0.99957,4780.23,14970.185,187.87,102.291
2024-01-12,42782.73,2522.54,92.12,296.6,0.5699,1.0004,0.99955,4783.84,14972.7595,189.71,102.404
2024-01-13,42847.99,2578.19,95.85,302.2,0.5747,1.0002,0.99948,,,,
2024-01-14,41732.35,2472.87,93.81,299.5,0.5763,1.0007,1.00042,,,,102.599
2024-01-15,42511.1,2511.78,94.36,317.5,0.5757,1.0006,0.99942,,,,
2024-01-16,43137.95,2587.4,97.61,315.2,0.5757,1.0003,0.9998,4765.99,14944.3468,187.91,103.357
2024-01-17,42776.1,2530.19,102.1,309.4,0.5685,1.001,1.00092,4739.22,14855.6218,185.84,103.45
2024-01-18,41327.5,2470.81,94.4,313,0.552,1.001,1.00073,4780.95,15055.6481,187.37,103.536
2024-01-19,41659.03,2492,93.62,314.7,0.5443,1.0009,1.00075,4839.82,15310.9679,187.93,103.288
2024-01-20,41696.04,2472.01,92.88,317.2,0.5534,1.0007,1.00043,,,,
2024-01-21,41580.33,2457.05,91.09,318.6,0.5464,1.0006,1.00014,,,,103.331
2024-01-22,39568.02,2314.2,83.84,305.9,0.5275,1.0012,1.00112,4850.44,15360.2856,187.22,
2024-01-23,39897.6,2242.6,84.35,298.8,0.5183,1.0008,1.00083,4864.61,15425.943,187.95,103.617
2024-01-24,40084.88,2235.02,88.77,293.1,0.5181,1.0005,1.00046,4868.54,15481.9176,186.4,103.236
2024-01-25,39961.09,2218.64,86.91,292.1,0.5138,1.0005,1.00061,4894.17,15510.4956,187.14,103.574
2024-01-26,41823.51,2267.68,92.28,302.2,0.5323,1.0002,0.99953,4890.96,15455.3635,187.01,103.474
2024-01-27,42120.63,2267.94,94.28,305.6,0.5303,1.0001,0.99943,,,,
2024-01-28,42031.06,2256.9,95.98,305.3,0.5241,1.0001,0.99872,,,,103.459
2024-01-29,43302.7,2317.6,101.68,310.7,0.5352,1,0.99991,4927.94,15628.0445,188.33,
2024-01-30,42941.1,2343.01,101.4,307.6,0.5107,1.0001,0.99995,4924.96,15509.8969,188.59,103.418
2024-01-31,42580,2283.14,96.96,300.5,0.5033,1.0006,0.99994,4845.66,15164.0118,188.45,103.512
2024-02-01,43082.94,2304.28,97.81,300.2,0.5058,1.0003,0.99983,4906.18,15361.6417,190.41,103.066
2024-02-02,43200,2309.06,100.58,301.4,0.5105,1.0005,1.00036,4958.62,15628.9543,188.61,103.962
2024-02-03,43011.09,2296.49,97.96,299.7,0.5186,1.0003,0.99908,,,,
2024-02-04,42582.88,2289.79,95.49,304.7,0.5032,1.0004,1.00024,,,,104.453
2024-02-05,42708.7,2301.83,95.66,301.2,0.5069,1.0013,1.00128,4942.82,15597.677,187.57,
2024-02-06,43098.95,2372.64,96.88,302.7,0.505,1.0003,1.00015,4954.24,15608.9984,188.55,104.138
2024-02-07,44349.6,2425.1,101.14,307.3,0.5138,1.0002,0.99956,4995.05,15756.6441,188.5,104.052
2024-02-08,45288.65,2419.55,102.76,319.2,0.5147,0.9999,0.9997,4997.92,15793.7145,188.33,104.136
2024-02-09,47132.77,2486.56,106.94,324,0.5262,0.9995,0.9995,5026.62,15990.664,187.6,104.08
2024-02-10,47751.09,2500.24,109.01,323,0.5239,0.9997,0.99966,,,,
2024-02-11,48299.99,2507.21,107.46,320.7,0.5261,0.9996,0.99967,,,,104.132
2024-02-12,49917.27,2659.99,111.64,327.8,0.5315,0.9997,0.99949,5021.83,15942.5454,187.11,
2024-02-13,49699.59,2639.99,112.48,324.7,0.5247,0.9995,0.99938,4953.16,15655.5991,184.53,104.859
2024-02-14,51795.17,2774.81,116.97,333.9,0.5378,0.9992,0.99896,5000.63,15859.1462,184.42,104.712
2024-02-15,51880,2822.59,113.5,354.2,0.5622,0.999,0.9989,5029.72,15906.1735,185.66,104.278
2024-02-16,52124.11,2801.8,110.33,360.4,0.5643,0.9993,0.99938,5005.56,15775.6544,186.34,104.275
2024-02-17,51642.64,2785.93,108.92,352.9,0.5496,0.9997,0.99976,,,,
2024-02-18,52137.67,2881.2,112.24,349.8,0.5571,0.9998,0.99974,,,,104.14
2024-02-19,51774.73,2944.8,111.53,351.6,0.5626,0.9998,0.99967,,,,
2024-02-20,52258.82,3014.81,108.31,354.6,0.5622,0.9999,0.99978,4975.52,15630.7829,187.47,104.054
2024-02-21,51849.39,2967.9,105.03,379.2,0.5491,1,0.9999,4981.81,15580.8696,187.48,103.997
2024-02-22,51288.42,2971.4,101.76,382.6,0.541,1.0007,0.99984,5087.02,16041.6212,187.56,103.944
2024-02-23,50744.15,2922.24,99.9,375.5,0.5342,1.0001,0.9999,5088.79,15996.8231,188.62,103.961
2024-02-24,51568.22,2992.62,104.01,381.7,0.545,1.0001,0.99978,,,,
2024-02-25,51728.85,3112.59,103.47,388.5,0.5425,1.0001,0.99978,,,,103.781
2024-02-26,54476.47,3175.94,109.9,401.6,0.5506,0.9992,0.99726,5069.54,15976.2506,188.2,
2024-02-27,57037.34,3242.36,108.36,394.6,0.5861,0.9996,0.99889,5078.17,16035.3004,188,103.805
2024-02-28,62432.1,3383.1,119.03,414.6,0.575,0.9988,0.99862,5069.77,15947.7383,188.34,103.915
2024-02-29,61130.98,3340.09,125.68,399.4,0.5867,0.9994,0.99927,5096.28,16091.9224,189.31,104.146
2024-03-01,62387.9,3433.43,129.43,407.4,0.6013,0.9992,0.99889,5137.07,16274.9416,192.89,103.885
2024-03-02,61987.28,3421.4,130.02,410.9,0.6442,0.9992,0.99874,,,,
2024-03-03,63113.97,3487.81,130.16,414.5,0.6271,0.9995,0.99904,,,,103.835
2024-03-04,68245.71,3627.76,133.27,418.4,0.6477,0.9987,0.99841,5130.94,16207.5093,196.01,
2024-03-05,63724.01,3553.65,125.31,394.1,0.5912,0.9987,0.99841,5078.64,15939.5877,197.19,103.77
2024-03-06,66074.04,3818.59,130.79,429.4,0.6121,0.9992,0.99911,5104.77,16031.5425,198.81,103.352
2024-03-07,66823.17,3868.76,143.82,474.6,0.627,0.9984,0.99813,5157.35,16273.3752,199.94,102.796
2024-03-08,68124.19,3883.36,144.79,485.8,0.62,0.9977,0.99767,5123.68,16085.1131,201.63,102.741
2024-03-09,68313.27,3905.21,144.29,488.3,0.6197,0.9978,0.99823,,,,
2024-03-10,68955.88,3878.47,144.39,528.9,0.608,0.999,0.99882,,,,102.849
2024-03-11,72078.1,4064.8,148.83,523,0.723,0.9997,0.9989,5117.93,16019.2742,202,102.925
2024-03-12,71452.01,3979.96,151.05,537.5,0.688,0.9998,0.99952,5175.28,16265.636,199.79,102.794
2024-03-13,73072.41,4004.79,163.9,630.5,0.6891,0.9994,0.99914,5165.3,16177.7663,201.19,103.361
2024-03-14,71388.94,3881.7,176.65,603.2,0.669,1.0002,1.0001,5150.47,16128.5295,200.35,103.446
2024-03-15,69499.85,3742.19,183.95,632.7,0.6342,0.9999,0.9996,5117.1,15973.1739,199.71,
2024-03-16,65300.63,3523.09,182.05,576.4,0.6031,1.0007,1.00096,,,,
2024-03-17,68393.48,3644.71,201.86,571.7,0.6191,1.0007,1.00047,,,,103.581
2024-03-18,67609.99,3520.46,195.92,555.4,0.6453,1.0001,0.99992,5149.43,16103.448,200.03,103.822
2024-03-19,61937.4,3158.64,169.82,507.7,0.5845,1.0005,1.00033,5178.52,16166.7912,199.8,103.379
2024-03-20,67840.51,3516.53,191.77,556.8,0.6107,0.9999,0.99974,5224.63,16369.4075,202.18,103.969
2024-03-21,65501.27,3492.85,179.46,553.8,0.6404,1.0004,1.00062,5241.54,16401.836,201.97,104.43
2024-03-22,63796.64,3336.35,175.21,553.8,0.6115,0.9998,1.00112,5234.17,16428.8185,200.35,
2024-03-23,63990.01,3329.53,172.65,551.9,0.6167,0.9998,0.99967,,,,
2024-03-24,67209.99,3454.98,183.88,567.7,0.6325,1.0001,0.99987,,,,104.223
2024-03-25,69880.01,3590.42,188.99,587,0.6406,0.9997,0.99959,5218.18,16384.4669,200.99,104.295
2024-03-26,69988,3587.33,190.46,580.4,0.6317,1.0001,0.99982,5203.57,16315.6987,201.64,104.295
2024-03-27,69469.99,3501.19,186.33,574.3,0.6118,1.0006,1.00035,5248.48,16399.5206,203.1,104.538
2024-03-28,70780.6,3560.49,189.63,583.4,0.6244,0.9999,0.99977,5254.34,16379.4583,205.72,
2024-03-29,69850.54,3509.74,192.01,612.5,0.6301,0.9994,0.99931,,,,
2024-03-30,69582.18,3505.64,194.2,600.7,0.6212,0.9996,0.99938,,,,
2024-03-31,71280.01,3645.29,202.45,606.7,0.6292,1,0.99977,,,,104.964
2024-04-01,69649.8,3503.8,192.24,575.8,0.611,0.9996,0.99942,5243.78,16396.8321,207.82,104.752
2024-04-02,65463.99,3278.96,181.53,551.4,0.5854,0.9998,0.99956,5205.8,16240.449,210.89,104.227
2024-04-03,65963.28,3310.83,185.05,561.5,0.5742,0.9996,0.99937,5211.48,16277.458,212.74,104.208
2024-04-04,68487.79,3327.4,184,585.5,0.5935,0.9997,0.99942,5147.2,16049.0819,211.52,104.286
2024-04-05,67820.62,3317.85,174.37,577.8,0.5871,0.9996,0.99943,5204.35,16248.5202,215.14,
2024-04-06,68896,3351.59,178.68,585.4,0.593,0.9998,0.99973,,,,
2024-04-07,69360.39,3454.2,179.52,583.9,0.5944,1.0001,0.99994,,,,104.122
2024-04-08,71620,3694.61,180.68,586.4,0.6147,1,0.99994,5202.38,16253.9552,216.48,104.11
2024-04-09,69146,3506.39,172.42,580.5,0.6141,1.0005,1.00018,5209.92,16306.6391,217.67,105.19
2024-04-10,70631.08,3545.64,173.31,609.7,0.6172,1,0.99981,5160.65,16170.3603,215.61,105.258
2024-04-11,70006.23,3502.52,172.37,604.6,0.6086,0.9999,0.99967,5199.05,16442.1979,219.8,106.013
2024-04-12,67116.52,3237.43,153.16,595.6,0.5468,0.9996,0.99967,5123.4,16175.0941,216.89,
2024-04-13,63924.51,3007.01,138.47,553.1,0.4788,0.9987,0.99691,,,,
2024-04-14,65661.84,3155.11,151.25,566.4,0.5033,0.9989,0.99869,,,,106.182
2024-04-15,63419.99,3101.99,138.51,552.7,0.4977,0.9996,0.99903,5061.81,15885.0186,220.95,106.372
2024-04-16,63793.39,3084.22,136.22,537.6,0.4965,0.9996,0.99949,5051.4,15865.2513,221.22,105.919
2024-04-17,61277.37,2985.41,131.84,534.1,0.4951,1,0.99993,5022.22,15683.3725,219.59,106.157
2024-04-18,63470.08,3064.4,142.07,552.1,0.5025,0.9995,0.99813,5011.11,15601.4989,220.34,106.117
2024-04-19,63818.01,3056.46,142.5,554,0.503,0.9995,0.99939,4967.24,15282.0097,221.03,
2024-04-20,64940.59,3155.79,151.22,570.9,0.5288,0.9996,0.99935,,,,
2024-04-21,64941.15,3147.67,148.8,579.6,0.5246,0.9998,0.99953,,,,106.12
2024-04-22,66819.32,3200.2,156.95,604.5,0.556,0.9996,0.9994,5010.59,15451.3053,215.57,105.685
2024-04-23,66414,3219.46,154.75,606.2,0.5445,0.9999,0.99974,5070.56,15696.64,215.04,105.822
2024-04-24,64289.59,3140.8,147.78,608.8,0.5275,1.0006,1.00031,5071.62,15712.7486,214.64,105.572
2024-04-25,64498.34,3155.8,144.84,613.2,0.5254,1.0003,0.99936,5048.41,15611.7598,215.92,106.092
2024-04-26,63770.01,3131.3,139.23,598,0.5261,1.0003,0.99961,5099.95,15927.9003,216.62,
2024-04-27,63461.98,3255.56,141.31,596.2,0.5179,1.0007,1.0004,,,,
2024-04-28,63118.62,3263.45,137.99,600.2,0.5103,1.0003,1.00012,,,,105.634
2024-04-29,63866,3216.73,137.77,592.8,0.5151,1.0003,0.9994,5116.16,15983.0843,216.18,106.307
2024-04-30,60672,3014.05,126.77,578.4,0.5006,1.0009,1.00079,5035.7,15657.8223,211.87,105.631
2024-05-01,58364.97,2972.46,134.64,561.8,0.5175,1.0014,1.00134,5018.4,15605.4813,213.79,105.344
2024-05-02,59060.61,2986.19,137.58,560.5,0.518,1,0.99991,5064.19,15840.9583,213.13,105.076
2024-05-03,62882.01,3102.61,143.69,587,0.5317,0.9997,0.99943,5127.8,16156.328,212.96,
2024-05-04,63892.04,3117.23,146.05,585.7,0.5302,0.9998,0.99962,,,,
2024-05-05,64012,3136.41,145.73,592,0.5296,0.9998,0.99972,,,,105.087
2024-05-06,63165.19,3062.6,152.82,588.2,0.5402,0.9999,0.99968,5180.73,16349.2451,215.2,105.38
2024-05-07,62312.08,3005.69,148.03,576.5,0.5245,0.9999,0.99844,5187.71,16332.5553,214.21,105.501
2024-05-08,61193.03,2974.21,142.18,588.6,0.5171,1.0004,0.99989,5187.66,16302.7558,213.58,105.202
2024-05-09,63074.01,3036.23,152.57,596.8,0.5209,1.0002,0.99992,5214.07,16346.2647,216.95,105.314
2024-05-10,60799.99,2909.99,146.01,585.6,0.5022,1.0002,1.00008,5222.69,16340.8686,218.71,
2024-05-11,60825.99,2912.45,145.42,592.2,0.5059,1.0003,1,,,,
2024-05-12,61483.99,2929.29,143.43,594.8,0.4993,1.0005,1.00034,,,,105.213
2024-05-13,62940.08,2950.99,147.54,591.7,0.5053,1.0001,1.00003,5221.41,16388.2378,216.26,105.021
